uni_name,adventurous,alert,altruistic,angry,anxious,arrogant,assertive,awkward,calm,cautious,chaotic,charming,chatty,cheery,codependent,confident,confidential,cruel,decisive,diligent,disorganized,distant,dominant,emotional,extrovert,feminine,ferocious,fighter,flamboyant,flexible,forgiving,funny,generous,genuine,giving,good-humored,gossiping,heroic,hesitant,humble,humorless,ignorant,impatient,impulsive,independent,insecure,intellectual,introvert,juvenile,kind,knowledgeable,lazy,logical,loud,lover,masculine,mature,messy,mischievous,modest,morning lark,neat,night owl,oblivious,open-book,optimistic,orderly,pacifist,passive,patient,pessimistic,physical,playful,quiet,receiving,reserved,respectful,rigid,rude,sarcastic,secretive,self-disciplined,selfish,serious,sheltered,sorrowful,stick-in-the-mud,stingy,street-smart,submissive,touchy-feely,vengeful,villainous,well behaved
Orange is the New Black,60.760000000000005,52.46,0.0,0.0,65.62,60.510000000000005,65.44,0.0,0.0,0.0,63.67,55.629999999999995,64.72,0.0,55.38,52.65,0.0,0.0,55.21,63.529999999999994,53.32,0.0,60.37,67.08,64.01,51.910000000000004,65.1,0.0,61.279999999999994,0.0,0.0,65.75,52.730000000000004,0.0,58.36,50.61,55.48,54.57,0.0,0.0,0.0,0.0,69.85,66.3,0.0,0.0,51.18,0.0,58.980000000000004,60.089999999999996,56.4,0.0,0.0,68.36,52.81999999999999,0.0,0.0,54.68,71.38,0.0,0.0,0.0,54.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.85,0.0,54.230000000000004,0.0,0.0,0.0,0.0,55.31,55.95,53.96,55.15,0.0,52.42999999999999,0.0,0.0,55.510000000000005,0.0,0.0,62.25,0.0,55.08,61.529999999999994,0.0,0.0
Ozark,53.6,70.24,0.0,69.67999999999999,59.870000000000005,61.510000000000005,62.7,53.42,0.0,0.0,56.25,0.0,0.0,0.0,0.0,52.89,68.99,52.13,61.63,76.87,0.0,69.68,61.28,54.989999999999995,0.0,0.0,63.56,63.089999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.98,0.0,61.65,57.65,64.45,0.0,62.42999999999999,58.69,0.0,0.0,57.15,0.0,0.0,0.0,0.0,57.08,54.81,51.010000000000005,69.02,62.0,0.0,0.0,58.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.67999999999999,0.0,0.0,55.42999999999999,56.339999999999996,63.92,0.0,56.989999999999995,53.870000000000005,55.879999999999995,75.65,61.69,60.129999999999995,76.63,0.0,75.92,0.0,53.760000000000005,70.75,0.0,0.0,64.72,56.39,0.0
Parks and Recreation,51.11,55.05,55.83,0.0,54.82,51.6,56.5,0.0,0.0,53.37,0.0,50.269999999999996,57.89,63.17,0.0,64.27,55.54,0.0,59.260000000000005,67.22999999999999,0.0,0.0,53.980000000000004,50.03,56.31,51.4,0.0,0.0,0.0,0.0,59.269999999999996,67.16,60.980000000000004,54.980000000000004,55.239999999999995,70.38,0.0,67.64,0.0,0.0,0.0,0.0,55.160000000000004,0.0,62.27,0.0,60.489999999999995,0.0,0.0,73.17,68.39,0.0,0.0,51.08,63.02,0.0,54.78000000000001,0.0,0.0,54.63000000000001,54.980000000000004,66.88,0.0,0.0,56.19,58.94,56.160000000000004,53.28000000000001,0.0,0.0,0.0,0.0,54.13,0.0,0.0,0.0,61.4,54.260000000000005,0.0,0.0,0.0,63.870000000000005,0.0,0.0,50.95,0.0,0.0,0.0,0.0,0.0,52.25,0.0,0.0,54.36
Peaky Blinders,60.43333333333333,63.583333333333336,51.699999999999996,58.949999999999996,53.166666666666664,60.1,64.61666666666667,0.0,0.0,0.0,0.0,66.33333333333333,0.0,0.0,0.0,61.68333333333333,70.26666666666667,0.0,63.78333333333334,75.91666666666667,0.0,59.85,62.800000000000004,0.0,52.88333333333333,0.0,66.31666666666666,63.31666666666667,53.333333333333336,0.0,0.0,50.166666666666664,53.050000000000004,0.0,52.833333333333336,0.0,0.0,53.949999999999996,0.0,0.0,0.0,0.0,62.96666666666667,53.38333333333333,61.85,0.0,56.650000000000006,0.0,0.0,55.666666666666664,66.91666666666667,0.0,50.5,52.35,0.0,64.88333333333334,61.1,0.0,66.68333333333334,0.0,0.0,55.35,68.2,0.0,0.0,0.0,50.23333333333333,0.0,0.0,0.0,60.633333333333326,0.0,0.0,0.0,0.0,65.10000000000001,52.81666666666666,61.400000000000006,0.0,51.9,70.48333333333333,62.416666666666664,0.0,67.56666666666666,0.0,71.06666666666666,0.0,0.0,69.21666666666667,0.0,0.0,66.38333333333334,0.0,0.0
Pirates of the Carribean,69.4,58.2,0.0,0.0,54.96666666666667,63.199999999999996,69.68333333333334,0.0,0.0,0.0,54.06666666666666,62.73333333333333,54.13333333333333,0.0,0.0,71.25,54.56666666666666,0.0,66.69999999999999,71.48333333333333,0.0,51.9,64.53333333333333,52.6,62.78333333333333,0.0,67.53333333333333,53.583333333333336,56.28333333333333,51.833333333333336,0.0,58.86666666666667,0.0,0.0,0.0,54.96666666666666,0.0,62.06666666666667,0.0,0.0,0.0,0.0,65.69999999999999,57.86666666666667,61.13333333333333,0.0,53.1,0.0,0.0,59.199999999999996,61.199999999999996,0.0,0.0,63.8,0.0,66.66666666666667,52.6,54.98333333333333,63.983333333333334,0.0,0.0,0.0,58.53333333333333,0.0,0.0,54.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.199999999999996,0.0,50.18333333333334,0.0,0.0,56.76666666666667,64.56666666666666,61.416666666666664,57.11666666666667,57.550000000000004,0.0,53.333333333333336,0.0,55.46666666666666,67.35000000000001,0.0,0.0,61.86666666666667,0.0,0.0
Riverdale,65.80000000000001,62.96666666666667,53.1,51.416666666666664,63.96666666666667,52.81666666666666,65.13333333333333,0.0,0.0,0.0,58.15,64.85000000000001,56.15,0.0,0.0,60.583333333333336,0.0,0.0,64.26666666666667,79.18333333333334,0.0,0.0,65.91666666666666,58.333333333333336,61.98333333333333,59.93333333333333,61.550000000000004,50.916666666666664,54.28333333333333,0.0,0.0,50.75,59.400000000000006,0.0,58.21666666666666,0.0,50.300000000000004,60.78333333333334,0.0,0.0,0.0,0.0,63.36666666666667,63.38333333333333,64.75,0.0,57.5,0.0,0.0,61.083333333333336,61.1,0.0,0.0,57.833333333333336,0.0,0.0,55.1,0.0,65.68333333333334,0.0,0.0,61.88333333333333,68.21666666666667,0.0,0.0,52.28333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.46666666666667,52.78333333333333,0.0,52.76666666666667,69.3,68.51666666666667,0.0,56.73333333333333,0.0,53.4,0.0,0.0,56.15,0.0,55.53333333333333,63.53333333333333,0.0,0.0
Romeo and Juliet,60.68333333333333,0.0,51.583333333333336,0.0,61.85,55.75,59.416666666666664,0.0,0.0,0.0,56.416666666666664,61.81666666666667,61.416666666666664,0.0,53.666666666666664,63.833333333333336,0.0,0.0,63.68333333333334,63.88333333333333,51.85,0.0,52.03333333333333,67.26666666666667,60.36666666666667,50.699999999999996,0.0,0.0,53.133333333333326,52.31666666666666,51.5,55.550000000000004,59.266666666666666,58.516666666666666,59.733333333333334,59.366666666666674,50.23333333333333,64.86666666666667,0.0,0.0,0.0,50.0,63.016666666666666,62.699999999999996,0.0,0.0,50.28333333333333,0.0,57.699999999999996,68.15,0.0,0.0,0.0,57.43333333333333,66.75,0.0,0.0,51.333333333333336,63.53333333333333,0.0,0.0,0.0,58.46666666666667,56.23333333333333,0.0,55.099999999999994,0.0,51.333333333333336,0.0,0.0,0.0,0.0,50.666666666666664,0.0,0.0,0.0,54.06666666666666,0.0,0.0,0.0,53.25,0.0,0.0,0.0,0.0,57.300000000000004,0.0,0.0,50.75,0.0,66.88333333333334,0.0,0.0,0.0
Scandal,50.5,70.28,0.0,64.94,62.730000000000004,63.15,68.66,0.0,0.0,54.35,0.0,58.970000000000006,0.0,0.0,0.0,58.75,65.37,50.24,66.92,86.16,0.0,66.61,64.01,0.0,0.0,0.0,72.36,64.08,0.0,0.0,0.0,0.0,50.370000000000005,0.0,57.73,0.0,0.0,52.410000000000004,0.0,0.0,56.35,0.0,61.47,0.0,52.629999999999995,0.0,68.99,50.63,0.0,0.0,74.85,0.0,54.7,0.0,0.0,58.17,58.18000000000001,0.0,65.91,58.15,0.0,66.44,65.64,0.0,0.0,0.0,56.230000000000004,0.0,0.0,0.0,60.739999999999995,0.0,0.0,52.06,0.0,59.120000000000005,52.690000000000005,69.4,0.0,52.529999999999994,80.08,76.55,57.629999999999995,77.6,0.0,72.16,0.0,0.0,67.44,0.0,0.0,66.65,0.0,0.0
Schitt's Creek,51.449999999999996,0.0,0.0,0.0,67.75,59.15,60.96666666666667,0.0,0.0,0.0,53.166666666666664,53.86666666666667,65.46666666666667,55.616666666666674,0.0,63.18333333333333,0.0,0.0,50.71666666666667,63.050000000000004,0.0,54.96666666666666,57.333333333333336,62.96666666666667,63.46666666666667,59.766666666666666,53.333333333333336,0.0,59.78333333333333,0.0,59.199999999999996,71.36666666666666,0.0,0.0,0.0,64.05,61.23333333333333,65.73333333333333,0.0,0.0,0.0,0.0,65.83333333333334,50.53333333333333,50.68333333333334,0.0,60.300000000000004,0.0,0.0,66.53333333333333,55.199999999999996,0.0,0.0,63.0,62.166666666666664,0.0,51.73333333333333,0.0,54.86666666666667,0.0,0.0,63.38333333333333,53.21666666666667,58.800000000000004,58.9,0.0,0.0,0.0,0.0,0.0,53.85,0.0,53.21666666666667,0.0,55.03333333333334,0.0,0.0,58.63333333333333,50.43333333333334,60.449999999999996,0.0,54.583333333333336,55.01666666666667,0.0,58.449999999999996,0.0,0.0,50.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Scrubs,0.0,52.400000000000006,0.0,0.0,57.13333333333333,63.13333333333333,65.9,0.0,0.0,0.0,55.699999999999996,54.88333333333333,71.51666666666667,60.35,0.0,62.15,0.0,0.0,61.26666666666667,69.15,0.0,0.0,60.300000000000004,56.833333333333336,68.4,0.0,55.666666666666664,0.0,61.983333333333334,0.0,0.0,73.53333333333333,50.833333333333336,0.0,53.63333333333333,56.75,68.01666666666667,67.98333333333333,0.0,0.0,0.0,0.0,72.39999999999999,59.38333333333333,54.43333333333334,0.0,67.01666666666668,0.0,58.666666666666664,63.13333333333333,69.78333333333333,0.0,0.0,77.43333333333332,56.63333333333333,53.65,0.0,0.0,65.19999999999999,0.0,0.0,51.03333333333334,50.4,0.0,54.73333333333333,0.0,0.0,0.0,0.0,0.0,50.166666666666664,0.0,55.666666666666664,0.0,0.0,0.0,0.0,59.083333333333336,50.01666666666667,61.53333333333334,0.0,57.68333333333334,51.43333333333334,0.0,0.0,0.0,52.93333333333334,0.0,55.53333333333333,0.0,56.23333333333333,50.48333333333333,0.0,0.0
Seinfeld,0.0,0.0,0.0,0.0,75.41666666666667,66.76666666666667,61.18333333333333,59.93333333333333,0.0,0.0,57.18333333333333,0.0,79.63333333333334,53.25,52.18333333333334,59.550000000000004,0.0,0.0,50.15,50.75,55.1,52.78333333333333,57.13333333333333,62.15,68.98333333333333,0.0,54.71666666666667,0.0,55.51666666666667,0.0,0.0,68.86666666666666,0.0,0.0,0.0,55.800000000000004,78.95,52.800000000000004,0.0,0.0,0.0,58.5,77.95,54.5,0.0,0.0,58.0,0.0,61.45,55.583333333333336,0.0,0.0,0.0,81.11666666666666,53.73333333333333,54.81666666666666,0.0,0.0,61.666666666666664,0.0,50.36666666666667,51.166666666666664,0.0,62.6,64.4,0.0,0.0,0.0,0.0,0.0,62.93333333333334,0.0,54.51666666666667,0.0,62.76666666666666,0.0,0.0,61.03333333333333,60.416666666666664,65.46666666666667,0.0,0.0,66.06666666666666,0.0,0.0,0.0,55.21666666666667,68.06666666666666,50.199999999999996,0.0,0.0,62.666666666666664,0.0,0.0
Sense8,69.75,69.08,71.42999999999999,0.0,55.010000000000005,0.0,65.02,0.0,0.0,0.0,53.760000000000005,63.08,0.0,0.0,0.0,62.980000000000004,78.99000000000001,0.0,65.36,80.24000000000001,0.0,0.0,62.15,50.57000000000001,0.0,51.55,54.089999999999996,0.0,0.0,57.410000000000004,53.32,59.879999999999995,74.72,63.08,70.39,59.58,0.0,79.86,0.0,64.69,0.0,0.0,0.0,53.580000000000005,66.44,0.0,55.19,53.61,0.0,79.51,75.78999999999999,0.0,0.0,0.0,57.510000000000005,0.0,64.51,0.0,57.67,50.54,0.0,54.61,61.82000000000001,0.0,0.0,56.57,0.0,0.0,0.0,52.61,0.0,0.0,0.0,56.1,0.0,58.57000000000001,66.92,0.0,0.0,0.0,63.95,67.65,0.0,56.65,0.0,54.73,0.0,0.0,70.26,0.0,60.510000000000005,0.0,0.0,0.0
Sex Education,61.32,50.44,59.260000000000005,0.0,64.92,0.0,55.5,51.82,0.0,0.0,58.269999999999996,0.0,51.61,0.0,0.0,51.120000000000005,65.27,0.0,0.0,69.89,0.0,50.279999999999994,58.56,56.78,51.65,53.36,50.63,0.0,54.42,53.87,65.37,64.84,61.269999999999996,57.23,59.519999999999996,60.83,0.0,66.61,52.95,53.27,0.0,0.0,57.31,60.64,59.970000000000006,0.0,56.71,0.0,50.92,73.22,59.79,0.0,0.0,0.0,58.470000000000006,0.0,0.0,50.489999999999995,55.44,0.0,50.290000000000006,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,52.71,52.82000000000001,0.0,0.0,59.589999999999996,0.0,0.0,0.0,54.42,51.32000000000001,0.0,0.0,0.0,50.2,0.0,0.0,50.93,0.0,0.0,0.0,0.0,0.0
Sex and the City,51.48333333333333,52.36666666666667,0.0,0.0,56.1,57.86666666666667,62.93333333333333,0.0,0.0,0.0,0.0,64.36666666666666,57.75,59.43333333333333,0.0,61.699999999999996,55.916666666666664,0.0,54.38333333333333,75.8,0.0,0.0,60.03333333333333,53.0,58.63333333333333,57.46666666666667,54.31666666666666,0.0,0.0,0.0,59.5,65.65,62.53333333333333,50.03333333333333,50.116666666666674,64.91666666666667,0.0,62.75,0.0,0.0,0.0,0.0,60.516666666666666,50.599999999999994,59.35,0.0,59.300000000000004,0.0,0.0,65.14999999999999,62.61666666666667,0.0,0.0,53.96666666666667,62.949999999999996,0.0,54.0,0.0,52.333333333333336,50.13333333333333,0.0,56.916666666666664,59.21666666666667,0.0,51.51666666666667,56.666666666666664,54.0,0.0,0.0,0.0,0.0,0.0,51.949999999999996,0.0,0.0,0.0,57.96666666666667,54.13333333333333,0.0,0.0,0.0,63.56666666666666,56.349999999999994,0.0,0.0,0.0,0.0,0.0,60.01666666666667,0.0,53.199999999999996,0.0,0.0,0.0
Shameless,61.540000000000006,0.0,0.0,0.0,61.39,55.45,60.14,0.0,0.0,0.0,74.1,58.39000000000001,66.07,0.0,0.0,60.39,0.0,0.0,59.010000000000005,56.55,61.75,50.09,60.6,59.790000000000006,67.28999999999999,0.0,64.12,54.61,62.87,53.55,0.0,71.14,0.0,0.0,0.0,54.339999999999996,56.95,56.519999999999996,0.0,0.0,0.0,51.61,67.68,70.78999999999999,58.2,0.0,0.0,0.0,61.809999999999995,59.17,0.0,0.0,0.0,71.03,0.0,63.25,0.0,73.76,73.85,0.0,0.0,0.0,70.59,51.989999999999995,53.93,0.0,0.0,0.0,0.0,0.0,56.86,60.480000000000004,60.82,0.0,50.43,0.0,0.0,0.0,56.510000000000005,66.28,0.0,0.0,52.239999999999995,0.0,0.0,57.339999999999996,0.0,53.36,78.7,0.0,0.0,58.55,0.0,0.0
Sherlock,0.0,60.449999999999996,59.18333333333334,0.0,58.6,0.0,57.71666666666667,55.68333333333334,0.0,63.21666666666667,0.0,0.0,0.0,0.0,0.0,57.116666666666674,66.48333333333333,0.0,58.61666666666667,82.21666666666667,0.0,57.666666666666664,52.0,0.0,0.0,0.0,51.550000000000004,51.96666666666667,0.0,0.0,58.15,51.48333333333333,56.06666666666666,0.0,60.98333333333333,55.35,0.0,73.03333333333333,0.0,51.0,0.0,0.0,50.35,0.0,52.550000000000004,0.0,71.01666666666667,61.28333333333333,0.0,67.36666666666666,73.61666666666666,0.0,56.11666666666667,0.0,0.0,52.78333333333334,64.73333333333333,0.0,0.0,60.949999999999996,0.0,69.33333333333333,50.9,0.0,0.0,0.0,68.03333333333333,0.0,0.0,0.0,55.56666666666666,0.0,0.0,61.06666666666666,0.0,53.61666666666667,58.56666666666667,58.75,0.0,51.699999999999996,58.36666666666667,72.75,0.0,67.03333333333333,0.0,56.96666666666667,53.03333333333333,0.0,53.48333333333333,0.0,0.0,0.0,0.0,57.0
Silicon Valley,0.0,51.83,0.0,51.28,57.67999999999999,64.46000000000001,55.2,68.46000000000001,0.0,0.0,54.71,0.0,50.03,0.0,50.7,54.910000000000004,0.0,0.0,56.989999999999995,60.99,0.0,61.61,54.45,0.0,0.0,0.0,52.07,51.03,0.0,0.0,0.0,53.519999999999996,0.0,0.0,0.0,0.0,53.6,50.17999999999999,0.0,0.0,0.0,0.0,61.67,54.129999999999995,0.0,0.0,77.9,56.45,62.61,50.67,62.45,0.0,55.77,0.0,0.0,53.629999999999995,0.0,0.0,59.78,50.239999999999995,0.0,52.410000000000004,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.339999999999996,0.0,0.0,57.29,59.45,0.0,0.0,59.629999999999995,58.71,56.160000000000004,57.79,57.95,61.42,60.35,56.32000000000001,55.57000000000001,51.71,56.67999999999999,0.0,0.0,0.0,62.89,0.0,0.0
South Park,54.36,0.0,57.839999999999996,0.0,69.97999999999999,0.0,50.239999999999995,66.88,0.0,53.1,56.0,0.0,54.239999999999995,51.28,51.339999999999996,0.0,52.220000000000006,0.0,0.0,56.58,54.36,53.739999999999995,0.0,57.0,51.18,0.0,0.0,0.0,0.0,0.0,51.36,69.0,51.2,0.0,58.239999999999995,55.1,0.0,61.17999999999999,53.17999999999999,57.52,0.0,50.44,57.86,0.0,0.0,57.06,60.260000000000005,0.0,65.3,62.08,0.0,0.0,0.0,0.0,55.9,61.019999999999996,0.0,51.58,53.12,58.279999999999994,0.0,0.0,56.58,56.82000000000001,54.14,0.0,0.0,57.3,0.0,0.0,54.2,0.0,53.58,51.86,0.0,0.0,52.96,52.32000000000001,0.0,54.36,0.0,0.0,0.0,0.0,54.239999999999995,0.0,0.0,0.0,0.0,57.36,0.0,0.0,0.0,0.0
SpongeBob SquarePants,56.67999999999999,0.0,0.0,0.0,63.32,55.160000000000004,54.239999999999995,0.0,0.0,0.0,51.82,52.67999999999999,73.02,67.52,0.0,71.2,0.0,0.0,60.6,60.1,0.0,0.0,50.38,55.9,72.54,0.0,0.0,0.0,68.34,53.54,50.019999999999996,64.86,54.18,0.0,50.38,61.7,53.720000000000006,61.12,0.0,0.0,0.0,56.0,70.86,58.52,59.75999999999999,0.0,0.0,0.0,57.2,60.08,0.0,0.0,0.0,74.3,55.260000000000005,61.4,0.0,0.0,53.34,0.0,67.86,63.5,0.0,52.06,54.959999999999994,61.8,0.0,56.96,0.0,0.0,0.0,50.78,56.4,0.0,0.0,0.0,0.0,0.0,55.379999999999995,52.48,0.0,54.879999999999995,50.739999999999995,0.0,55.92,0.0,0.0,0.0,0.0,0.0,53.620000000000005,0.0,0.0,0.0
Star Trek: The Next Generation,62.26,76.57,76.1,0.0,0.0,0.0,70.25,0.0,68.03999999999999,54.93,0.0,61.02,50.03,56.97,0.0,73.39,74.31,0.0,73.29,89.14,0.0,52.589999999999996,63.03,50.82,58.45,0.0,0.0,0.0,0.0,0.0,65.84,51.56,72.12,72.16,71.55,69.4,0.0,86.33,0.0,55.169999999999995,0.0,0.0,0.0,0.0,70.88,0.0,66.55,0.0,0.0,81.12,80.92999999999999,0.0,0.0,0.0,56.96999999999999,54.83,70.96000000000001,0.0,0.0,64.8,0.0,75.24,51.71,0.0,55.69,65.78,74.72999999999999,57.370000000000005,0.0,57.239999999999995,0.0,0.0,0.0,58.6,0.0,0.0,75.25,53.739999999999995,0.0,0.0,0.0,85.31,0.0,62.379999999999995,0.0,0.0,0.0,0.0,57.15,0.0,0.0,0.0,0.0,64.44
Star Wars,61.43333333333333,66.11666666666667,59.4,0.0,0.0,57.65,67.6,0.0,50.65,50.13333333333333,0.0,59.166666666666664,52.31666666666666,0.0,0.0,68.66666666666667,68.13333333333334,0.0,66.93333333333334,79.91666666666666,0.0,59.43333333333333,64.23333333333333,0.0,55.550000000000004,0.0,54.95000000000001,55.75,0.0,0.0,55.76666666666667,51.949999999999996,53.199999999999996,56.18333333333334,59.4,54.6,0.0,75.51666666666667,0.0,0.0,0.0,0.0,62.9,0.0,63.85,0.0,58.46666666666667,0.0,0.0,69.53333333333333,70.23333333333333,0.0,53.300000000000004,56.9,0.0,67.11666666666666,59.833333333333336,0.0,53.416666666666664,51.4,50.25,61.71666666666667,0.0,0.0,0.0,0.0,59.333333333333336,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.0,0.0,57.48333333333333,58.48333333333333,0.0,0.0,56.73333333333334,71.46666666666667,0.0,66.16666666666667,0.0,57.4,0.0,0.0,59.98333333333333,0.0,0.0,0.0,0.0,0.0
Stranger Things,69.15333333333334,62.26,60.82,0.0,65.9,0.0,61.42666666666666,0.0,0.0,0.0,63.88666666666666,51.4,52.54,0.0,0.0,55.8,61.50666666666667,0.0,57.92666666666666,71.01333333333334,0.0,54.193333333333335,61.46000000000001,52.46666666666667,52.00666666666667,0.0,59.78,53.82,53.71333333333334,51.266666666666666,52.35333333333334,61.166666666666664,57.5,0.0,60.419999999999995,54.406666666666666,0.0,74.36666666666667,0.0,50.36666666666667,0.0,0.0,66.9,58.14,62.919999999999995,0.0,57.3,0.0,0.0,70.28,63.5,0.0,0.0,57.306666666666665,0.0,52.89333333333333,50.45333333333333,61.46666666666667,63.519999999999996,0.0,0.0,0.0,69.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.093333333333334,0.0,0.0,0.0,0.0,0.0,54.013333333333335,0.0,0.0,54.986666666666665,60.64,50.57333333333334,0.0,51.35333333333333,0.0,55.193333333333335,0.0,0.0,60.60666666666667,0.0,0.0,0.0,0.0,0.0
Succession,0.0,54.69,0.0,51.57,61.0,72.6,50.65,52.21,0.0,50.42999999999999,55.8,0.0,0.0,0.0,59.88,0.0,0.0,59.14,51.9,71.83,0.0,58.75,0.0,0.0,54.519999999999996,0.0,56.77,55.35,55.13,0.0,0.0,51.58,0.0,0.0,0.0,0.0,52.410000000000004,0.0,0.0,0.0,0.0,0.0,63.53,0.0,0.0,50.42,66.6,0.0,56.75,0.0,51.239999999999995,0.0,52.56,0.0,0.0,55.02,0.0,0.0,60.260000000000005,0.0,50.5,59.629999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.980000000000004,0.0,0.0,50.04,67.81,50.17,0.0,58.55,57.23,59.05,64.59,55.06,73.6,60.510000000000005,50.309999999999995,63.339999999999996,52.42,67.09,0.0,54.55,0.0,61.260000000000005,64.01,0.0
Ted Lasso,52.89,63.63,68.07,0.0,55.15,0.0,61.63,0.0,0.0,0.0,0.0,58.260000000000005,0.0,55.910000000000004,0.0,61.49,60.11,0.0,60.260000000000005,78.78,0.0,0.0,55.95,60.75,0.0,0.0,0.0,0.0,0.0,54.56,62.989999999999995,65.66,67.55,58.21,66.59,64.21000000000001,0.0,73.93,0.0,58.17999999999999,0.0,0.0,0.0,51.67999999999999,55.54,0.0,60.07,50.35,0.0,69.07000000000001,67.44,0.0,0.0,51.15,56.8,56.17,56.370000000000005,0.0,0.0,58.1,53.88,68.65,0.0,0.0,0.0,61.910000000000004,60.120000000000005,52.98,0.0,55.33,0.0,0.0,51.63,0.0,0.0,51.6,64.26,0.0,0.0,0.0,50.07000000000001,70.95,0.0,0.0,0.0,0.0,0.0,0.0,60.89,0.0,53.120000000000005,0.0,0.0,53.85
That 70's Show,59.17,0.0,0.0,0.0,61.339999999999996,61.4,54.2,0.0,0.0,0.0,59.489999999999995,54.69,69.41,64.18,56.72,62.589999999999996,0.0,0.0,52.61,51.45,55.95,0.0,52.54,65.63,67.05,54.29,50.6,0.0,58.96,53.730000000000004,51.83,74.06,0.0,0.0,0.0,63.989999999999995,65.44,58.089999999999996,0.0,0.0,0.0,57.54,67.22,62.419999999999995,0.0,0.0,0.0,0.0,61.010000000000005,64.5,0.0,0.0,0.0,71.48,64.3,0.0,0.0,0.0,67.02,0.0,0.0,51.61999999999999,57.36,61.05,61.029999999999994,56.58,0.0,0.0,0.0,0.0,0.0,59.31,65.56,0.0,51.739999999999995,0.0,0.0,0.0,53.23,59.19,0.0,0.0,57.339999999999996,0.0,56.3,0.0,0.0,52.98,0.0,0.0,62.870000000000005,0.0,0.0,0.0
The Big Bang Theory,0.0,0.0,0.0,0.0,68.52,56.03,54.4,67.12,0.0,57.690000000000005,0.0,0.0,62.63,55.43,54.489999999999995,0.0,0.0,0.0,50.3,68.18,0.0,0.0,51.83,0.0,0.0,61.71,0.0,0.0,0.0,0.0,52.95,61.83,0.0,0.0,52.72,63.06,65.94,58.61,0.0,0.0,0.0,0.0,56.410000000000004,0.0,0.0,50.84,76.03999999999999,55.55,54.35,65.57000000000001,68.41,0.0,50.33,55.78,62.04,0.0,0.0,0.0,50.75,52.489999999999995,50.08,62.35,0.0,50.660000000000004,59.8,0.0,59.19,55.089999999999996,0.0,0.0,53.870000000000005,0.0,51.24,0.0,0.0,0.0,50.72,57.85,0.0,58.44,0.0,62.92,52.44,0.0,64.78999999999999,0.0,58.42,51.160000000000004,0.0,0.0,52.620000000000005,0.0,0.0,0.0
