uni_name,adventurous,alert,altruistic,angry,anxious,arrogant,assertive,awkward,calm,cautious,chaotic,charming,chatty,cheery,codependent,confident,confidential,cruel,decisive,diligent,disorganized,distant,dominant,emotional,extrovert,feminine,ferocious,fighter,flamboyant,flexible,forgiving,funny,generous,genuine,giving,good-humored,gossiping,heroic,hesitant,humble,humorless,ignorant,impatient,impulsive,independent,insecure,intellectual,introvert,juvenile,kind,knowledgeable,lazy,logical,loud,lover,masculine,mature,messy,mischievous,modest,morning lark,neat,night owl,oblivious,open-book,optimistic,orderly,pacifist,passive,patient,pessimistic,physical,playful,quiet,receiving,reserved,respectful,rigid,rude,sarcastic,secretive,self-disciplined,selfish,serious,sheltered,sorrowful,stick-in-the-mud,stingy,street-smart,submissive,touchy-feely,vengeful,villainous,well behaved
The Boys,50.873333333333335,66.25333333333333,0.0,62.980000000000004,63.24666666666667,60.16,63.233333333333334,0.0,0.0,0.0,53.46666666666667,53.35333333333333,0.0,0.0,0.0,50.559999999999995,64.00666666666666,54.873333333333335,60.6,75.35333333333334,0.0,56.440000000000005,60.026666666666664,62.626666666666665,51.53333333333333,0.0,66.2,60.093333333333334,52.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72666666666667,0.0,58.96666666666667,51.64666666666667,51.96000000000001,0.0,0.0,0.0,0.0,0.0,54.42666666666666,0.0,0.0,51.526666666666664,0.0,55.54666666666667,50.12,0.0,61.980000000000004,0.0,0.0,52.64,55.99333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.440000000000005,58.66,0.0,0.0,50.18,53.14666666666667,0.0,61.626666666666665,56.35333333333333,54.080000000000005,71.1,63.25333333333333,60.973333333333336,62.019999999999996,0.0,66.96666666666667,0.0,57.49333333333333,55.986666666666665,0.0,0.0,69.11333333333333,52.81333333333334,0.0
The Breakfast Club,0.0,0.0,0.0,61.71666666666667,70.13333333333334,63.65,53.03333333333333,55.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.983333333333334,0.0,0.0,62.28333333333334,0.0,65.25,52.5,56.9,0.0,0.0,57.166666666666664,54.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,55.35,0.0,65.41666666666666,52.18333333333334,57.48333333333333,67.18333333333332,53.15,52.666666666666664,62.2,53.25,50.75,0.0,0.0,50.86666666666667,0.0,61.0,0.0,0.0,51.73333333333333,53.53333333333333,51.35,50.416666666666664,0.0,52.53333333333333,0.0,0.0,52.11666666666667,0.0,0.0,0.0,70.68333333333334,0.0,0.0,0.0,58.98333333333333,55.5,0.0,68.78333333333335,57.31666666666666,61.43333333333334,66.73333333333333,56.46666666666667,59.449999999999996,60.06666666666666,61.5,71.13333333333334,60.800000000000004,59.06666666666666,0.0,0.0,0.0,56.1,50.1,0.0
The Dark Knight,53.5,69.78999999999999,55.019999999999996,52.230000000000004,0.0,56.12,72.55,0.0,57.21,56.769999999999996,0.0,69.39,0.0,0.0,0.0,75.0,73.61,0.0,73.39,83.99000000000001,0.0,61.07,67.65,0.0,53.46,0.0,62.32,63.089999999999996,0.0,0.0,0.0,0.0,55.910000000000004,54.17,53.36,0.0,0.0,57.760000000000005,0.0,0.0,52.71,0.0,50.17999999999999,0.0,64.77000000000001,0.0,71.81,0.0,0.0,55.07000000000001,69.64,0.0,58.69,0.0,0.0,73.17999999999999,65.37,0.0,52.42,54.61,0.0,70.37,64.32000000000001,0.0,0.0,50.97,63.589999999999996,0.0,0.0,0.0,0.0,0.0,0.0,54.61999999999999,0.0,56.120000000000005,58.85,58.46,0.0,0.0,69.64,77.51,0.0,69.05,0.0,61.92,0.0,0.0,66.88,0.0,0.0,58.279999999999994,0.0,0.0
The Expanse,63.93333333333334,79.93333333333334,64.93333333333334,52.15,0.0,55.53333333333333,74.26666666666667,0.0,59.81666666666666,0.0,50.6,57.73333333333333,0.0,0.0,0.0,73.61666666666667,78.53333333333333,0.0,80.05,88.53333333333333,0.0,65.43333333333334,75.56666666666666,0.0,0.0,0.0,67.61666666666667,68.36666666666666,0.0,51.333333333333336,0.0,55.75,61.53333333333333,62.81666666666667,69.73333333333333,0.0,0.0,78.01666666666667,0.0,0.0,0.0,0.0,62.483333333333334,55.88333333333333,65.60000000000001,0.0,54.38333333333333,51.300000000000004,0.0,67.26666666666667,73.11666666666667,0.0,57.56666666666667,0.0,0.0,63.5,70.76666666666667,0.0,51.81666666666666,58.050000000000004,0.0,68.46666666666667,60.833333333333336,0.0,0.0,51.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18333333333334,0.0,59.06666666666666,55.78333333333333,0.0,0.0,0.0,58.53333333333334,80.58333333333333,0.0,75.35000000000001,0.0,65.76666666666667,0.0,0.0,72.55,0.0,0.0,50.88333333333333,0.0,0.0
The Good Place,55.26666666666667,0.0,55.28333333333333,0.0,59.800000000000004,53.81666666666666,52.98333333333333,0.0,0.0,0.0,53.06666666666667,56.68333333333334,73.51666666666667,63.666666666666664,0.0,55.26666666666667,0.0,0.0,55.5,67.03333333333333,0.0,52.25,52.23333333333333,50.800000000000004,69.61666666666666,54.38333333333333,0.0,0.0,56.633333333333326,0.0,65.08333333333334,67.85,62.666666666666664,57.166666666666664,58.85,70.45,55.73333333333333,69.91666666666667,0.0,0.0,0.0,0.0,57.26666666666667,54.199999999999996,51.48333333333333,0.0,63.666666666666664,0.0,51.78333333333333,73.10000000000001,63.0,0.0,0.0,65.91666666666666,60.85,0.0,0.0,0.0,52.78333333333333,0.0,53.51666666666666,59.5,0.0,50.4,62.46666666666667,55.73333333333333,0.0,53.63333333333333,0.0,0.0,0.0,0.0,55.61666666666667,0.0,0.0,0.0,60.25,51.03333333333333,0.0,0.0,0.0,57.949999999999996,0.0,0.0,52.78333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Good Wife,56.666666666666664,71.08333333333333,0.0,53.083333333333336,0.0,60.550000000000004,73.71666666666667,0.0,64.86666666666666,57.53333333333333,0.0,70.88333333333334,0.0,0.0,0.0,71.0,67.66666666666666,0.0,71.28333333333333,84.71666666666667,0.0,64.83333333333334,72.83333333333333,0.0,56.98333333333333,53.333333333333336,64.91666666666666,64.48333333333333,0.0,0.0,0.0,54.300000000000004,58.35,0.0,0.0,0.0,0.0,64.48333333333333,0.0,0.0,0.0,0.0,52.416666666666664,0.0,74.85000000000001,0.0,74.3,0.0,0.0,59.949999999999996,78.61666666666666,0.0,62.46666666666667,0.0,0.0,0.0,63.76666666666666,0.0,55.96666666666667,58.23333333333333,0.0,71.55,65.01666666666667,0.0,0.0,0.0,64.88333333333334,0.0,0.0,0.0,51.53333333333333,0.0,0.0,54.583333333333336,51.85,60.083333333333336,58.85,50.51666666666667,0.0,55.98333333333333,73.0,78.61666666666666,53.71666666666667,62.833333333333336,0.0,58.06666666666666,0.0,0.0,58.050000000000004,0.0,0.0,56.76666666666667,0.0,0.0
The Lion King,63.56666666666667,56.68333333333334,59.1,0.0,0.0,50.4,66.35,0.0,50.18333333333333,0.0,53.61666666666667,68.66666666666667,59.36666666666667,59.4,0.0,68.5,50.98333333333333,0.0,63.733333333333334,62.11666666666667,0.0,0.0,65.78333333333333,57.23333333333333,69.16666666666667,0.0,50.333333333333336,0.0,60.61666666666667,53.31666666666666,62.4,66.68333333333334,62.03333333333333,56.03333333333333,59.65,65.73333333333333,0.0,74.26666666666667,0.0,0.0,0.0,0.0,56.916666666666664,50.71666666666667,54.6,0.0,50.78333333333333,0.0,51.150000000000006,73.93333333333334,61.01666666666666,0.0,0.0,66.0,54.26666666666667,65.2,0.0,53.18333333333334,61.63333333333333,0.0,52.28333333333334,0.0,0.0,0.0,56.25,60.9,0.0,0.0,0.0,0.0,0.0,0.0,55.36666666666667,0.0,0.0,0.0,57.96666666666667,0.0,0.0,0.0,0.0,54.71666666666667,0.0,0.0,0.0,0.0,0.0,0.0,67.48333333333333,0.0,60.050000000000004,0.0,0.0,0.0
The Office,53.22,0.0,0.0,0.0,58.086666666666666,63.980000000000004,55.54666666666666,58.66,0.0,0.0,58.586666666666666,0.0,61.68666666666666,55.1,52.373333333333335,58.65333333333333,0.0,0.0,56.55333333333333,54.60666666666667,0.0,0.0,54.53333333333333,60.38666666666666,63.38666666666666,52.973333333333336,55.080000000000005,0.0,55.0,0.0,0.0,58.75333333333333,0.0,0.0,0.0,56.266666666666666,65.41333333333334,0.0,0.0,0.0,0.0,54.76,65.69333333333333,61.1,0.0,0.0,53.666666666666664,0.0,62.3,54.666666666666664,0.0,0.0,0.0,59.25333333333333,60.559999999999995,0.0,0.0,0.0,65.03333333333333,0.0,51.35333333333333,53.76,0.0,59.22666666666667,54.38666666666667,52.0,0.0,0.0,0.0,0.0,0.0,0.0,57.34666666666667,0.0,59.76,0.0,0.0,52.05333333333333,59.45333333333333,56.63333333333333,0.0,50.24666666666667,63.059999999999995,0.0,55.78,0.0,0.0,57.38,0.0,0.0,53.973333333333336,58.62,51.126666666666665,0.0
The Simpsons,0.0,0.0,0.0,0.0,65.92,54.626666666666665,50.46,63.486666666666665,0.0,0.0,50.306666666666665,0.0,66.15333333333334,0.0,55.12,0.0,0.0,0.0,52.74,54.42666666666666,0.0,0.0,0.0,60.89333333333333,56.233333333333334,0.0,0.0,0.0,52.64,0.0,0.0,54.666666666666664,0.0,0.0,0.0,54.82,61.913333333333334,51.36666666666667,0.0,0.0,0.0,55.7,58.519999999999996,51.266666666666666,0.0,53.79333333333333,54.74,0.0,56.21333333333334,56.913333333333334,0.0,0.0,0.0,61.25333333333333,59.14666666666667,57.53333333333333,0.0,0.0,54.8,0.0,0.0,51.82,53.21333333333334,61.66,50.74666666666667,0.0,0.0,51.25333333333333,0.0,0.0,52.38666666666666,0.0,51.4,0.0,53.60666666666667,0.0,0.0,57.92666666666666,51.94666666666667,52.806666666666665,0.0,50.94666666666667,56.519999999999996,0.0,51.8,51.02666666666667,60.36000000000001,59.56666666666667,0.0,52.25333333333333,52.82666666666667,51.72,0.0,0.0
The Sopranos,0.0,0.0,0.0,63.510000000000005,67.78,68.18,65.88,0.0,0.0,0.0,54.15,58.25,60.04,0.0,55.16,52.910000000000004,0.0,56.03,55.230000000000004,61.510000000000005,0.0,54.9,62.7,65.44,60.510000000000005,0.0,64.41,57.17,59.39,0.0,0.0,54.790000000000006,0.0,0.0,0.0,0.0,52.29,0.0,0.0,0.0,0.0,0.0,68.23,57.839999999999996,0.0,0.0,0.0,0.0,55.14,0.0,52.9,0.0,0.0,65.99,0.0,58.910000000000004,0.0,0.0,67.7,0.0,0.0,51.879999999999995,58.120000000000005,50.85,0.0,0.0,0.0,0.0,0.0,0.0,63.720000000000006,54.57000000000001,0.0,0.0,57.94,0.0,0.0,61.65,53.879999999999995,60.92,66.03,55.239999999999995,64.66,61.92999999999999,0.0,63.82000000000001,54.839999999999996,55.23,62.73,0.0,0.0,66.13,59.52,0.0
The Umbrella Academy,50.01666666666667,52.86666666666667,54.800000000000004,0.0,62.583333333333336,51.6,54.56666666666666,0.0,0.0,0.0,53.46666666666667,52.70000000000001,0.0,0.0,0.0,0.0,59.833333333333336,0.0,53.849999999999994,71.33333333333333,0.0,54.61666666666667,52.699999999999996,62.833333333333336,0.0,0.0,51.050000000000004,0.0,0.0,0.0,0.0,53.46666666666667,58.88333333333333,50.0,59.4,51.333333333333336,0.0,66.48333333333333,0.0,0.0,0.0,0.0,57.03333333333333,56.26666666666667,52.666666666666664,53.699999999999996,0.0,55.23333333333333,50.6,67.56666666666666,55.78333333333333,0.0,0.0,50.31666666666666,59.26666666666667,59.51666666666667,0.0,0.0,51.21666666666667,55.333333333333336,0.0,52.21666666666667,64.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.68333333333333,50.416666666666664,0.0,0.0,0.0,57.800000000000004,57.93333333333333,53.48333333333333,0.0,0.0,62.63333333333333,60.583333333333336,0.0,59.71666666666667,0.0,64.98333333333333,0.0,0.0,53.550000000000004,0.0,0.0,51.166666666666664,0.0,0.0
The Walking Dead,61.760000000000005,66.41,53.17,58.3,56.0,51.44,68.17,0.0,0.0,0.0,52.57000000000001,54.64,0.0,0.0,0.0,61.89,66.23,0.0,64.63,77.82,0.0,59.79,65.55,59.55,51.309999999999995,0.0,63.2,60.24,0.0,0.0,0.0,0.0,55.660000000000004,56.53,60.13,0.0,0.0,65.61,0.0,0.0,53.660000000000004,0.0,57.410000000000004,55.120000000000005,63.48,0.0,0.0,0.0,0.0,60.989999999999995,57.1,0.0,0.0,0.0,0.0,68.8,58.870000000000005,56.31,58.410000000000004,62.15,0.0,0.0,52.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45,55.83,0.0,53.010000000000005,0.0,58.71,53.43,58.220000000000006,0.0,0.0,64.39,64.69,0.0,70.7,0.0,68.21000000000001,0.0,0.0,69.81,0.0,0.0,57.04,0.0,0.0
The West Wing,53.309999999999995,80.78,73.77,0.0,0.0,51.93,77.93,0.0,50.62,57.970000000000006,0.0,67.66,59.8,57.019999999999996,0.0,75.38,73.27,0.0,73.03,90.74,0.0,52.13,71.18,0.0,63.529999999999994,0.0,61.22,59.410000000000004,0.0,0.0,61.239999999999995,73.36,69.02,0.0,69.39,65.61,0.0,83.16,0.0,0.0,0.0,0.0,53.61,0.0,70.87,0.0,82.03,0.0,0.0,78.42999999999999,88.78999999999999,0.0,58.69,58.839999999999996,0.0,57.89,70.86,0.0,51.160000000000004,61.7,0.0,66.84,57.129999999999995,0.0,0.0,59.9,67.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.76,52.79,0.0,52.73,51.470000000000006,76.67,0.0,55.92999999999999,0.0,0.0,0.0,0.0,64.49,0.0,0.0,0.0,0.0,0.0
The Wire,54.22,66.74666666666667,0.0,55.48666666666667,50.81333333333334,62.28666666666666,71.28666666666666,0.0,0.0,54.376666666666665,0.0,63.35666666666667,0.0,0.0,0.0,65.87,60.76,0.0,65.57666666666667,71.73,0.0,59.986666666666665,66.53,0.0,56.483333333333334,0.0,67.01666666666667,61.50333333333333,0.0,0.0,0.0,53.730000000000004,0.0,52.24,0.0,0.0,0.0,51.49666666666667,0.0,0.0,0.0,0.0,54.30333333333333,0.0,57.44666666666667,0.0,53.59666666666667,0.0,0.0,50.95333333333334,62.43333333333333,0.0,50.81666666666667,51.47,0.0,74.07333333333332,56.813333333333325,0.0,64.62,51.553333333333335,0.0,55.10333333333333,62.86333333333334,0.0,0.0,0.0,54.943333333333335,0.0,0.0,0.0,56.63333333333333,0.0,0.0,0.0,52.526666666666664,51.50666666666667,52.526666666666664,53.26,0.0,0.0,61.24666666666667,63.336666666666666,54.723333333333336,63.34,0.0,61.20666666666667,0.0,50.93,74.33999999999999,0.0,0.0,61.16,0.0,0.0
The Witcher,64.02000000000001,69.21000000000001,0.0,54.980000000000004,52.4,56.52,63.87,0.0,0.0,52.220000000000006,50.5,61.73,0.0,0.0,0.0,61.38,65.58,0.0,62.910000000000004,81.7,0.0,59.910000000000004,58.73,51.42,0.0,50.3,61.12,60.260000000000005,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0.0,0.0,58.18,0.0,0.0,54.45,0.0,54.74,0.0,61.239999999999995,0.0,65.48,51.739999999999995,0.0,59.07000000000001,69.71000000000001,0.0,0.0,0.0,0.0,0.0,61.620000000000005,0.0,57.839999999999996,52.220000000000006,0.0,54.77,58.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.29,0.0,0.0,55.31999999999999,52.35,62.58,54.379999999999995,53.06,0.0,52.6,71.55,72.82000000000001,50.14,65.17,0.0,67.17,0.0,0.0,59.69,0.0,0.0,59.56,0.0,0.0
The X-Files,50.1,77.76666666666667,65.33333333333334,0.0,0.0,57.26666666666667,77.66666666666667,0.0,56.26666666666667,60.86666666666667,0.0,55.0,0.0,0.0,0.0,77.53333333333333,82.16666666666667,0.0,73.03333333333333,86.96666666666667,0.0,67.76666666666667,72.63333333333334,0.0,0.0,0.0,58.833333333333336,63.733333333333334,0.0,0.0,54.300000000000004,0.0,56.666666666666664,50.5,62.53333333333334,51.166666666666664,0.0,79.9,0.0,0.0,53.79999999999999,0.0,55.699999999999996,0.0,71.46666666666665,0.0,75.46666666666667,62.833333333333336,0.0,70.06666666666666,75.63333333333334,0.0,65.03333333333333,0.0,0.0,65.06666666666666,71.3,0.0,0.0,69.76666666666667,0.0,65.56666666666666,61.03333333333333,0.0,0.0,0.0,65.2,0.0,0.0,0.0,57.23333333333333,0.0,0.0,59.06666666666666,0.0,67.7,62.76666666666667,59.5,0.0,0.0,71.56666666666666,72.63333333333333,0.0,72.2,0.0,66.06666666666666,0.0,0.0,61.13333333333333,0.0,0.0,0.0,0.0,57.06666666666666
This Is Us,56.75,61.33,65.96000000000001,0.0,53.08,0.0,56.81,0.0,0.0,53.589999999999996,0.0,70.76,56.089999999999996,55.6,0.0,56.14,67.97999999999999,0.0,51.37,74.66,0.0,0.0,54.46,60.57,57.739999999999995,0.0,0.0,0.0,0.0,56.010000000000005,73.32,68.12,74.25,65.63,70.68,69.82000000000001,0.0,73.87,0.0,66.32000000000001,0.0,0.0,0.0,0.0,53.339999999999996,0.0,62.589999999999996,0.0,0.0,81.28999999999999,72.33000000000001,0.0,0.0,0.0,67.22999999999999,50.64,66.28999999999999,0.0,0.0,60.33,55.54,61.21,0.0,0.0,0.0,61.86,57.42,56.17,0.0,61.370000000000005,0.0,0.0,54.2,51.629999999999995,0.0,0.0,73.67,0.0,0.0,0.0,55.21,62.970000000000006,0.0,0.0,0.0,0.0,0.0,0.0,57.65,0.0,58.96,0.0,0.0,59.970000000000006
Twin Peaks,59.25333333333333,55.24,50.25333333333333,0.0,53.666666666666664,0.0,60.086666666666666,0.0,0.0,0.0,51.72,62.419999999999995,50.56666666666667,0.0,0.0,57.666666666666664,58.76,0.0,57.24,74.46666666666667,0.0,0.0,57.36666666666667,61.3,55.080000000000005,0.0,55.28,0.0,0.0,0.0,0.0,51.92666666666666,55.526666666666664,60.233333333333334,53.56666666666667,52.36666666666667,0.0,59.61333333333334,0.0,51.21333333333334,0.0,0.0,51.61333333333333,53.14666666666667,51.93333333333333,0.0,0.0,0.0,0.0,62.24666666666667,53.86,0.0,0.0,0.0,55.62,50.36,51.49333333333333,0.0,58.32666666666667,53.04,0.0,57.11333333333334,56.84666666666667,0.0,0.0,53.306666666666665,0.0,0.0,0.0,0.0,0.0,51.39333333333333,0.0,56.03333333333333,0.0,0.0,58.419999999999995,52.22,0.0,0.0,65.61999999999999,58.89333333333333,0.0,55.36,0.0,59.61333333333333,0.0,0.0,59.873333333333335,0.0,50.14666666666667,50.266666666666666,0.0,0.0
Veep,0.0,0.0,0.0,58.53333333333333,81.65,70.76666666666667,58.68333333333333,62.699999999999996,0.0,0.0,61.93333333333333,0.0,67.4,0.0,63.583333333333336,0.0,0.0,61.13333333333333,0.0,65.26666666666667,0.0,58.916666666666664,0.0,58.166666666666664,65.71666666666667,51.833333333333336,59.550000000000004,59.550000000000004,54.133333333333326,0.0,0.0,59.416666666666664,0.0,0.0,0.0,0.0,73.33333333333333,0.0,52.333333333333336,0.0,0.0,53.78333333333333,71.08333333333333,54.63333333333333,0.0,55.51666666666667,61.53333333333333,0.0,69.51666666666667,0.0,0.0,0.0,0.0,67.28333333333333,0.0,0.0,0.0,0.0,60.03333333333333,0.0,0.0,52.28333333333333,53.25,55.300000000000004,50.800000000000004,0.0,0.0,0.0,0.0,0.0,63.6,0.0,0.0,0.0,63.21666666666666,0.0,0.0,67.98333333333333,62.449999999999996,71.5,0.0,52.199999999999996,72.98333333333333,53.9,59.199999999999996,63.166666666666664,66.0,69.16666666666667,0.0,50.5,0.0,65.95,55.36666666666667,0.0
Vikings,73.96000000000001,67.37,0.0,55.46,54.19,57.279999999999994,67.78999999999999,0.0,0.0,0.0,58.239999999999995,63.879999999999995,0.0,0.0,0.0,67.32,60.78,0.0,69.62,80.57,0.0,0.0,70.47,54.9,55.160000000000004,0.0,72.03,62.989999999999995,57.46,0.0,0.0,53.89,55.790000000000006,0.0,50.67,0.0,0.0,56.4,0.0,0.0,0.0,0.0,56.38,54.25,65.22999999999999,0.0,52.269999999999996,0.0,0.0,55.220000000000006,64.94,0.0,0.0,58.18,0.0,67.28,54.660000000000004,52.0,64.49000000000001,0.0,0.0,0.0,56.620000000000005,0.0,0.0,54.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.17,51.230000000000004,52.410000000000004,0.0,50.720000000000006,63.160000000000004,69.07000000000001,52.629999999999995,59.07000000000001,0.0,63.67,0.0,0.0,70.07000000000001,0.0,53.839999999999996,66.05,0.0,0.0
WandaVision,59.43333333333333,72.56666666666666,0.0,0.0,52.833333333333336,0.0,68.2,0.0,0.0,50.166666666666664,57.63333333333333,67.66666666666667,0.0,0.0,0.0,64.80000000000001,63.6,0.0,69.03333333333333,84.86666666666666,0.0,52.9,71.66666666666667,51.0,0.0,57.099999999999994,60.766666666666666,54.43333333333334,50.93333333333334,0.0,0.0,64.73333333333332,54.46666666666666,54.46666666666666,55.0,52.199999999999996,0.0,52.93333333333334,0.0,51.63333333333333,0.0,0.0,0.0,0.0,62.833333333333336,0.0,71.6,52.133333333333326,0.0,56.0,78.96666666666665,0.0,0.0,50.03333333333333,0.0,0.0,62.56666666666666,0.0,59.36666666666667,0.0,0.0,59.06666666666666,55.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,53.199999999999996,51.56666666666666,0.0,0.0,0.0,0.0,50.73333333333333,59.13333333333333,56.0,0.0,0.0,67.93333333333332,67.63333333333334,51.0,59.43333333333334,0.0,63.13333333333333,0.0,0.0,61.23333333333333,0.0,0.0,60.26666666666667,0.0,0.0
Westworld,61.39333333333333,59.99333333333333,50.03333333333333,58.620000000000005,0.0,58.36666666666667,64.77333333333334,0.0,51.806666666666665,55.56666666666667,0.0,63.25333333333334,0.0,0.0,0.0,64.16666666666666,70.72666666666666,0.0,64.8,80.52,0.0,59.78,60.480000000000004,0.0,50.086666666666666,0.0,64.09333333333333,56.526666666666664,0.0,0.0,0.0,0.0,53.29333333333333,55.84,53.559999999999995,0.0,0.0,55.626666666666665,0.0,0.0,61.10666666666667,0.0,50.06666666666667,0.0,57.78666666666666,0.0,59.06666666666667,0.0,0.0,51.61333333333334,63.07333333333334,0.0,53.059999999999995,0.0,0.0,58.93333333333333,58.18,0.0,59.86666666666667,53.28,0.0,65.01333333333334,61.3,0.0,0.0,0.0,55.74,0.0,0.0,0.0,55.36,0.0,0.0,59.94666666666667,0.0,60.54,55.3,59.059999999999995,0.0,0.0,66.81333333333333,72.78,0.0,69.37333333333332,0.0,70.08666666666666,0.0,0.0,57.193333333333335,0.0,0.0,62.49333333333333,0.0,0.0
White Collar,52.51666666666667,83.05,58.88333333333333,0.0,0.0,0.0,71.15,0.0,56.36666666666667,62.550000000000004,0.0,65.73333333333333,61.800000000000004,59.71666666666666,0.0,76.43333333333334,70.11666666666666,0.0,71.45,86.93333333333334,0.0,52.61666666666667,60.03333333333333,0.0,58.75,0.0,0.0,0.0,0.0,56.46666666666667,57.15,71.18333333333334,58.81666666666667,0.0,64.01666666666668,76.95,0.0,75.11666666666666,0.0,55.28333333333333,0.0,0.0,0.0,0.0,68.05,0.0,68.48333333333333,0.0,0.0,79.55,85.66666666666667,0.0,68.64999999999999,50.65,57.73333333333333,52.06666666666666,66.58333333333333,0.0,0.0,56.61666666666667,53.050000000000004,84.21666666666665,0.0,0.0,0.0,0.0,65.14999999999999,51.78333333333333,0.0,53.25,50.166666666666664,0.0,0.0,0.0,0.0,0.0,75.78333333333333,0.0,0.0,51.85,64.63333333333334,78.33333333333333,0.0,52.333333333333336,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,51.383333333333326
Wynonna Earp,70.08,64.88,68.86,0.0,59.8,0.0,63.32,0.0,0.0,0.0,56.52,63.5,61.68,58.81999999999999,0.0,63.04,66.84,0.0,62.72,78.3,0.0,0.0,58.879999999999995,51.72,55.82,51.720000000000006,57.4,0.0,56.64,57.739999999999995,57.3,82.4,68.92,50.4,66.02,67.62,0.0,81.08,0.0,63.14,0.0,0.0,58.7,53.08,60.17999999999999,0.0,56.1,0.0,50.14,78.58,75.0,0.0,0.0,63.58,55.760000000000005,0.0,0.0,52.22,62.339999999999996,0.0,0.0,0.0,55.6,0.0,0.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,61.14,0.0,0.0,0.0,67.84,0.0,0.0,0.0,52.82000000000001,60.5,0.0,0.0,0.0,0.0,0.0,0.0,62.279999999999994,0.0,57.7,0.0,0.0,0.0
Yellowjackets,56.01666666666667,65.41666666666666,0.0,64.21666666666667,64.15,60.5,59.98333333333333,0.0,0.0,0.0,50.25,51.9,0.0,0.0,0.0,0.0,64.01666666666667,50.01666666666667,69.21666666666667,75.26666666666667,0.0,64.11666666666667,66.58333333333334,54.73333333333333,52.78333333333333,56.916666666666664,64.83333333333334,57.550000000000004,50.666666666666664,0.0,0.0,52.68333333333334,53.833333333333336,50.083333333333336,53.28333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.33333333333334,53.15,52.900000000000006,52.0,51.79999999999999,0.0,0.0,0.0,61.550000000000004,0.0,0.0,0.0,0.0,0.0,54.25,0.0,66.69999999999999,0.0,0.0,54.083333333333336,56.48333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.050000000000004,0.0,0.0,52.26666666666667,0.0,50.050000000000004,0.0,53.550000000000004,51.333333333333336,0.0,74.05,69.55,58.800000000000004,61.166666666666664,0.0,66.28333333333333,0.0,0.0,63.48333333333333,0.0,0.0,61.56666666666666,50.31666666666666,0.0
